Nome da Faixa,Cantor ou Compositor,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Genero_Avant-Garde,Genero_Blues,Genero_Children's,Genero_Classical,Genero_Comedy/Spoken,Genero_Country,Genero_Easy Listening,Genero_Electronic,Genero_Folk,Genero_Holiday,Genero_International,Genero_Jazz,Genero_Latin,Genero_New Age,Genero_Pop/Rock,Genero_R&B,Genero_Rap,Genero_Reggae,Genero_Religious,Genero_Stage & Screen,Genero_Vocal,Quadrante_Q1,Quadrante_Q2,Quadrante_Q3,Quadrante_Q4,target
Somethings,Gang Green,5.201963311629235e-05,0.049271137026239066,0.190419307867363,0.0186448087431694,0.08888888888888889,0.02394665050015156,0.9724454759940921,0.0,0.04995884773662552,0.21366430909954265,4,0.172939729397294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Song of the Dispossessed,Dead Can Dance,0.36143759825835386,0.6026239067055392,0.288074706379862,0.10819672131147541,0.4666666666666667,0.11367080933616247,0.698051138434389,0.6000000000000001,0.08567901234567903,0.3412778347037213,12,0.21697416974169742,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Sound of Music,Percy Faith,0.40479273914767067,0.11603498542274052,0.100393237363653,0.4048087431693989,0.08888888888888889,0.27008184298272203,0.6607331248921029,0.4,0.05711934156378602,0.22194786694324348,8,0.04526445264452645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Quadrante_Q4
Soy,Gipsy Kings,0.14161178339744598,0.3772594752186588,0.40818212731822573,7.562841530054645e-05,0.044444444444444446,0.10639587753864806,0.8480041432489979,0.0,0.1339917695473251,0.2864069177517307,8,0.4447724477244773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Soy Loco por Ti América,Caetano Veloso,0.030064888245032853,0.18950437317784255,0.12524304859227997,0.0,0.044444444444444446,0.012458320703243405,0.9468666679454474,0.2,0.1703703703703704,0.11938869867293131,4,0.1682656826568266,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Spirit Voices,Paul Simon,0.571241621757912,0.5501457725947521,0.25603152874294827,0.001062295081967213,0.0,0.08638981509548346,0.5816948957474153,0.6000000000000001,0.07777777777777779,0.40451228350786,12,0.6014760147601477,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Spiritual Garden,Kitaro,0.36034827311038103,0.050670553935860056,0.1335263190018223,0.3951912568306011,0.0,0.3100939678690512,0.7547618590911707,0.4,0.05580246913580248,0.4178666933246695,6,0.03365313653136532,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Squeeze Me,Diana Krall,0.26535912020715424,0.275801749271137,0.018432456469234186,4.721311475409836e-07,0.3111111111111111,0.05971506517126402,0.6387892505706558,0.4,0.06436213991769549,0.2840051983105491,8,0.07232472324723248,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Quadrante_Q4
St. Judy's Comet,Paul Simon,0.199128151210409,0.36093294460641395,0.14834901341889803,0.00015387978142076503,0.4,0.04995453167626553,0.6429133178600888,0.4,0.06436213991769549,0.24058431009921777,8,0.35079950799508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
St. Louis Blues,Benny Carter,0.38300623618821494,0.2513119533527696,0.07903111893904384,0.19715846994535519,0.22222222222222224,0.41436799030009086,0.6660080946809124,0.4,0.07226337448559672,0.337662759603129,8,0.1599015990159902,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Station 5: The Pearl,Gatsbys American Dream,4.1126381636564506e-05,0.15189504373177842,0.2013183478799187,0.0,0.24444444444444446,0.10093967869051225,0.9585003740433125,0.0,0.026255144032921812,0.17489940769249995,4,0.1832718327183272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Steal Away,Z.Z. Hill,0.016056166842102843,0.13148688046647228,0.12240929818901548,0.0,0.22222222222222224,0.017884207335556228,0.9136823125467555,0.2,0.029053497942386836,0.23099242746107518,3,0.14317343173431735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Steppin' Out With My Baby,Fred Astaire,0.42135048139685694,0.429737609329446,0.08905823575059507,0.14688524590163934,0.0,0.057896332221885415,0.6809122820478393,0.0,0.39176954732510294,0.2256691575238048,8,0.34883148831488314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Quadrante_Q1
Stolen Moments,Ahmad Jamal,0.3877992668392952,0.2775510204081632,0.11739573978323989,0.39344262295081966,0.3111111111111111,0.052925128826917245,0.6716666986361806,0.0,0.05497942386831277,0.29435183565341266,8,0.0806888068880689,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Quadrante_Q4
Stubborn Kind of Fellow,Marvin Gaye,0.06775553836489119,0.17667638483965012,0.1496568982204047,0.0,0.022222222222222223,0.03000909366474689,0.9234170295206492,0.2,0.03851851851851853,0.13595081598480496,4,0.22952029520295206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Stupid; Stupid War,D.R.I.,0.006034375480753229,0.2682215743440233,0.17995622945530954,0.0,0.022222222222222223,0.01170051530766899,0.976022864596321,0.2,0.20823045267489715,0.1762352235523455,4,0.15867158671586717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Such a Sick Boy,One Man Army and the Undead Quartet,1.1801748653137147e-05,0.4897959183673469,0.6078525403482462,0.0033377049180327864,0.06666666666666667,0.16641406486814186,0.8524734812882436,0.6000000000000001,0.17827160493827165,0.37451453277684754,12,0.4915129151291514,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Sunflower,Glen Campbell,0.050108470967732084,0.4402332361516034,0.3410440408408827,0.0007038251366120219,0.3111111111111111,0.10457714458926946,0.8252354554696641,0.4,0.05020576131687243,0.32334741209107043,8,0.4816728167281673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Suppertime,Ella Fitzgerald,0.3816990460106476,0.14052478134110785,0.11695977818273766,0.0020852459016393442,0.0,0.36465595635040915,0.7365200544760517,0.4,0.06897119341563787,0.21585484717466827,8,0.07429274292742928,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Quadrante_Q3
Sweet Georgie Fame,Blossom Dearie,0.5967318302204752,0.4635568513119533,0.10104717976440633,7.081967213114754e-06,0.13333333333333333,0.48014549863595024,0.43872403276235783,0.6000000000000001,0.38765432098765434,0.4552445455227052,9,0.3992619926199263,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,Quadrante_Q4
Sweet Papa Di,Dion,0.3577338927552463,0.39416909620991253,0.17712247905204506,1.753005464480874e-06,0.08888888888888889,0.10397090027280992,0.781386070243416,0.0,0.11868312757201648,0.266315947317122,8,0.41033210332103326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,Quadrante_Q3
TB Blues,Maria Muldaur,0.39477094778632105,0.342274052478134,0.07161977173050597,2.574863387978142e-06,0.4444444444444445,0.1451955137920582,0.7670189707095314,0.4,0.05497942386831277,0.19180016494639246,8,0.24354243542435428,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Take Me in Your Arms,The Temptations,0.026230463724168648,0.3760932944606414,0.2991917271926688,0.0,0.26666666666666666,0.17914519551379204,0.8572880900773023,0.4,0.271604938271605,0.1965586184490041,8,0.21008610086100862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Take This Ring,Toni Braxton,0.002400386787116021,0.273469387755102,0.4173373209287725,2.797814207650273e-05,0.044444444444444446,0.15368293422249166,0.9226977154585388,0.4,0.5218106995884775,0.47270637042961045,8,0.2523985239852399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Take as Needed for Pain,Eyehategod,3.108933972314327e-06,0.07084548104956268,0.1631717078359738,0.10120218579234973,0.0,0.09123976962715974,0.9291811328716937,0.2,0.03555555555555556,0.16364556519131285,4,0.07257072570725707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Talk That Talk; Pt. 1,The Rance Allen Group,0.059258802210703475,0.45014577259475214,0.39379539450165224,0.0,0.13333333333333333,0.196120036374659,0.9597567759384652,0.0,0.20411522633744858,0.29983505360757756,8,0.38523985239852404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Quadrante_Q2
Talk That Talk; Pt. 2,The Rance Allen Group,0.059258802210703475,0.45014577259475214,0.39379539450165224,0.0,0.13333333333333333,0.196120036374659,0.9597567759384652,0.0,0.20411522633744858,0.29983505360757756,8,0.38523985239852404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,Quadrante_Q2
Teenage Warning,Angelic Upstarts,0.0012653099829283794,0.0553935860058309,0.20829373348795432,0.0,0.15555555555555556,0.028190360715368297,0.9634300730823088,0.2,0.12181069958847739,0.21794416814535278,4,0.07281672816728167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Television,Baxter,0.010326316563766,0.16122448979591836,0.16796728544149828,0.008743169398907104,0.17777777777777778,0.01803576841467111,0.9269656455603937,0.0,0.04370370370370371,0.20008997075950316,4,0.12054120541205413,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
Terra,Caetano Veloso,0.2840955127522861,0.3201166180758017,0.1274228565947911,0.0003025136612021858,0.0,0.061533798120642615,0.7846661423666392,0.4,0.0554732510288066,0.30313148226826286,8,0.09298892988929891,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Texas Cookin',Guy Clark,0.22875779523526873,0.4857142857142856,0.3052951895997,0.0,0.08888888888888889,0.0502576538344953,0.8487330481652697,0.0,0.1525925925925926,0.2518456501636968,8,0.3832718327183272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Thank God I Found You,Mariah Carey,0.3869278067209169,0.30437317784256557,0.34627558004690945,0.0,0.6666666666666667,0.09002728099424066,0.8372815682964726,0.6000000000000001,0.08172839506172841,0.48470622047834455,12,0.10922509225092251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Quadrante_Q4
Thanks for the Memory,Rod Stewart,0.26710204044391067,0.2542274052478134,0.20981959908971212,0.0,0.4444444444444445,0.1342831160957866,0.8486946847486239,0.4,0.06255144032921811,0.2419138779896534,8,0.07232472324723248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Quadrante_Q4
That Old Black Magic,Sam Butera & the Witnesses,0.12091460558596305,0.5798833819241982,0.22398835110603452,1.9016393442622953e-06,0.0,0.18096392846317064,0.6182072775401377,0.6000000000000001,0.43950617283950627,0.4652275510459101,12,0.5896678966789669,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,Quadrante_Q1
The Becoming,Little Brother,0.07908451990380815,0.19183673469387752,0.16949315104325607,0.0,0.022222222222222223,0.08638981509548346,0.9445840446550171,0.2,0.3251028806584363,0.11179491665208809,4,0.22238622386223866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Quadrante_Q1
The Booglie Wooglie Piggy,Glenn Miller,0.2084963474829749,0.1577259475218659,0.07968506133979718,0.0005551912568306011,0.11111111111111112,0.033343437405274325,0.8997468014501373,0.2,0.03300411522633745,0.17933171719191265,3,0.185239852398524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
The Briar and the Rose,Tom Waits,0.429193622462261,0.17492711370262387,0.02641055375842495,0.25573770491803277,0.3111111111111111,0.06880872991815701,0.6343966393647019,0.4,0.06551440329218108,0.3412915802364232,8,0.1033210332103321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Quadrante_Q3
The Bridge,Quintron,0.023964667416385258,0.13148688046647228,0.15815814943019815,0.19366120218579236,0.22222222222222224,0.023643528341921793,0.9219016745631367,0.0,0.11275720164609056,0.12321245595181568,3,0.1849938499384994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
The Bumper of My SUV,Chely Wright,0.18474905925716822,0.1268221574344023,0.05701505811368135,0.0,0.22222222222222224,0.03000909366474689,0.9244720234784111,0.2,0.033251028806584364,0.20793866993227203,3,0.06273062730627307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
The Butcher,Leonard Cohen,0.4174289108641549,0.31020408163265306,0.04114605585540026,0.000401311475409836,0.17777777777777778,0.061533798120642615,0.711430379989642,0.4,0.06271604938271606,0.2225776622597656,8,0.06691266912669128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
The Cat's Dreamin',Clifton Chenier,0.18823489973068114,0.156268221574344,0.07140179093025487,0.0004480874316939891,0.15555555555555556,0.027280994240678993,0.8615368384708343,0.2,0.027818930041152264,0.08556844025691651,4,0.23394833948339486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
The Christmas Song,David Banner,0.0029842650664294334,0.17900874635568512,0.16186382303446709,0.0,0.15555555555555556,0.2140042437102152,0.9563232501486584,0.2,0.18765432098765436,0.21760177942168799,4,0.1011070110701107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Quadrante_Q2
The Christmas Song,Nat King Cole,0.40087116861496863,0.18600583090379005,0.08993015895159953,3.523497267759562e-05,0.044444444444444446,0.07729615034859047,0.7143651813630523,0.4,0.05613168724279836,0.19667608027391098,8,0.10282902829028291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Quadrante_Q4
The Crawl,Placebo,0.16056604097217242,0.19650145772594751,0.07597938773552824,0.1033879781420765,0.06666666666666667,0.028493482873598062,0.8655937697811368,0.0,0.02518518518518519,0.1633681553495114,4,0.040590405904059046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
The Elephant Is Dead (Bush),Bill Hicks,0.20348545180230013,0.14781341107871718,0.10780458457219087,7.978142076502732e-07,0.11111111111111112,0.05486511063958775,0.8686916156752922,0.0,0.7588477366255145,0.09925149326468899,4,0.14464944649446496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
The Elephant Riders,Clutch,0.02002131038072378,0.1443148688046647,0.1762505558510406,1.5234972677595628e-05,0.2,0.13670809336162473,0.9440853202386206,0.2,0.030452674897119347,0.11375927823457378,4,0.18991389913899143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
The Facts of Life,Black Box Recorder,0.000328490355671785,0.18046647230320698,0.10911246937369755,2.7759562841530055e-06,0.17777777777777778,0.019096695968475297,0.910478967256824,0.2,0.027325102880658442,0.17370854472296504,4,0.05781057810578106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
The Game,Cliff Richard,0.38823499689848434,0.2501457725947521,0.08905823575059507,2.0415300546448084e-05,0.08888888888888889,0.08942103667778113,0.698271728080103,0.4,0.049547325102880665,0.26895758878364534,6,0.23862238622386225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
The Garden,Vern Gosdin,0.1298470717993399,0.13323615160349853,0.052655442108659065,6.0327868852459015e-05,0.044444444444444446,0.025462261291300393,0.8802294132315425,0.2,0.02164609053497943,0.11240971684202634,3,0.10627306273062731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
The Girls from Texas,Ry Cooder,0.06862699848326942,0.5772594752186588,0.3050772087994489,0.0,0.0,0.09730221279175508,0.5004699518539121,0.6000000000000001,0.15185185185185188,0.4086134506285457,12,0.6132841328413284,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
The Good; the Bad; and the Ugly (Titles),Accademia di Santa Cecilia Orchestra,0.03350715571262685,0.39125364431486875,0.22900190951181018,0.000146448087431694,0.0,0.04552894816611094,0.8679147564882129,0.4,0.5053497942386832,0.40484092669882293,8,0.09987699876998772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Quadrante_Q4
The Grave,Killa,0.11285359949096446,0.4419825072886297,0.23292556391633024,0.0,0.26666666666666666,0.10397090027280992,0.885139930562216,0.0,0.4954732510288066,0.22068327793467127,8,0.2543665436654367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Quadrante_Q2
The Great Western Train Chase,Orangeburg Massacre,9.230941303921375e-06,0.1813411078717201,0.39553924090366116,0.02417486338797814,0.22222222222222224,0.2779630190966959,0.9159649358371857,0.4,0.11703703703703705,0.33753530102716617,8,0.318819188191882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
The Heart and the Bones,Peter Brötzmann,0.14466189381176978,0.12536443148688045,0.1276408373950422,0.10163934426229508,0.022222222222222223,0.22643225219763563,0.8410795465444153,0.0,0.06016460905349795,0.14824806937745233,4,0.08339483394833949,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
The Holly and the Ivy,George Winston,0.43093654269901743,0.23206997084548103,0.17537863265003617,0.3685245901639344,0.35555555555555557,0.06274628675356168,0.7108741104482765,0.4,0.06205761316872429,0.3780346387424088,6,0.14760147601476015,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
The Lady of Shalott,Momus,0.06971632363124221,0.19475218658892127,0.09995727576315078,0.013530054644808743,0.17777777777777778,0.026977872082449228,0.9160992077954464,0.2,0.03152263374485597,0.12999900032489442,4,0.046986469864698656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
The Lily of the Valley,Johnny Cash,0.6078429467297977,0.5282798833819241,0.10954843097419978,0.0,0.06666666666666667,0.09093664746892997,0.6340321869065659,0.6000000000000001,0.14246913580246917,0.6527528553220203,9,0.6095940959409594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Quadrante_Q4
The Lord's Prayer,Larry Carlton,0.2037033168318947,0.11574344023323614,0.00463427181333868,0.06688524590163934,0.08888888888888889,0.027280994240678993,0.7379586826002724,0.2,0.05086419753086421,0.09994376827531053,4,0.028290282902829034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
The Love You Save,Alexis Korner,0.3986925183190231,0.3206997084548105,0.011413474701148322,0.00027453551912568305,0.17777777777777778,0.05971506517126402,0.6146778432087162,0.4,0.07094650205761319,0.2894459300727264,6,0.10282902829028291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
The Man That Got Away,Ella Fitzgerald,0.4052284692068598,0.19825072886297374,0.06333650132096365,0.0,0.3111111111111111,0.11670203091846013,0.7032206088274222,0.0,0.05201646090534981,0.16087771474270862,8,0.08118081180811809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Quadrante_Q3
The Masquerade is Over,George Shearing,0.17995602860608798,0.15218658892128278,0.027151688479278742,0.1853551912568306,0.17777777777777778,0.20551682327978174,0.7627989948784839,0.2,0.050041152263374494,0.11330692524929399,4,0.13259532595325957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
The Night Has a Thousand Eyes,Lee Konitz,0.43311519299496304,0.3387755102040816,0.013898455824011018,0.034622950819672135,0.3111111111111111,0.05486511063958775,0.6379260736961234,0.4,0.08757201646090536,0.3476120260915203,6,0.2469864698646987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Quadrante_Q3
The Place Between Us,Chris Botti,0.569280836491561,0.6586005830903788,0.1605559382329604,0.6111475409836066,0.33333333333333337,0.05483479842376477,0.5203805650931272,0.6000000000000001,0.07259259259259261,0.40843350910953935,12,0.31143911439114397,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
The Point of It All,Fennesz,0.5542481494495366,0.17842565597667637,0.2148331574954878,0.6262295081967212,0.4666666666666667,0.12822067293119124,0.5532100588878446,0.0,0.09506172839506173,0.32476445155324524,9,0.03712177121771217,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
The Politics of Starving,Against Me!,0.00018426370608018837,0.1725947521865889,0.3863840472931144,0.03510382513661202,0.48888888888888893,0.10336465595635039,0.8810734083977521,0.0,0.10765432098765434,0.38103366405918077,8,0.33997539975399754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
The Prophet,The Make-Up,0.10479259339596586,0.1594752186588921,0.17734045985229616,0.0,0.08888888888888889,0.0888147923613216,0.9263422400398981,0.0,0.032592592592592604,0.1792180041486517,4,0.23591635916359166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
The Shallow Sky,Controlled Bleeding,0.19738523097365254,0.2798833819241982,0.21766690789875223,0.4013114754098361,0.4444444444444445,0.05256138223704152,0.7904206548635222,0.0,0.0637037037037037,0.27689500912203535,8,0.04546125461254613,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
The Sheik of Araby,Spike Jones,0.42483632187036985,0.39300291545189503,0.207639791087201,0.12021857923497269,0.22222222222222224,0.04237647772052137,0.7677670573341263,0.4,0.45102880658436223,0.33730287656511637,8,0.46691266912669127,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
The Snake and the Moon,Dead Can Dance,0.09934596765610193,0.5728862973760932,0.339736156039376,0.00019475409836065575,0.5333333333333333,0.10003031221582297,0.704841463180711,0.0,0.10024691358024693,0.4202234273860996,12,0.3151291512915129,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
The Thoughts of Mary Jane,Nick Drake,0.44901934015536565,0.3822157434402332,0.20829373348795435,0.43868852459016394,0.2,0.14277053652622007,0.5622446435079509,0.6000000000000001,0.07876543209876544,0.4602979031814661,12,0.28708487084870854,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Quadrante_Q4
The Truth About Men,Tracy Byrd,0.01431324660534639,0.1889212827988338,0.16774930464124718,0.0,0.11111111111111112,0.0979084571082146,0.9541557171081657,0.2,0.026584362139917703,0.182302001849399,4,0.22017220172201724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
The Walls Are Starting to Crack,Secret Machines,0.012178169315319733,0.08892128279883381,0.07815919573803938,0.1121311475409836,0.13333333333333333,0.01567141558047893,0.904072276676961,0.0,0.02609053497942387,0.07475695398995327,4,0.039114391143911444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Quadrante_Q3
The Way Ahead,Within Reach,5.572987457028764e-06,0.2790087463556851,0.6071985979474928,0.518688524590164,0.4666666666666667,0.08384358896635342,0.8592638060345655,0.6000000000000001,0.2103703703703704,0.4403019018818884,12,0.29446494464944656,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
This Can't Be Love,Diana Krall,0.2152501634004062,0.36093294460641395,0.17712247905204506,0.005989071038251366,0.0,0.058502576538344946,0.8060921105633668,0.4,0.05580246913580248,0.24793442131307328,8,0.23173431734317346,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,Quadrante_Q1
This Is Madness,The Last Poets,0.33856177015092537,0.3603498542274052,0.24774825833340594,0.0,0.13333333333333333,0.0410427402243104,0.7517311491761457,0.0,0.6502057613168726,0.34386074525779126,8,0.3621156211562116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Quadrante_Q2
This Trust Will Kill Again,Refused,0.00023611558312369293,0.45743440233236143,0.6091604251497528,0.13377049180327868,0.4666666666666667,0.18642012731130644,0.8696507010914393,0.6000000000000001,0.14641975308641977,0.4114737710244171,12,0.374169741697417,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Quadrante_Q2
Throw Ya Gunz,Onyx,0.00046138802372446463,0.24023323615160344,0.12807679899554444,0.0,0.022222222222222223,0.02576538344953016,0.8918727101835691,0.2,0.2329218106995885,0.11745307774973134,4,0.1749077490774908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Quadrante_Q2
Tico-Tico,Xavier Cugat,0.5071893030571124,0.5002915451895042,0.364585967268003,0.019475409836065573,0.6,0.3291906638375265,0.6687894423877392,0.0,0.10567901234567902,0.3646964736460651,12,0.7107011070110701,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
Tico-Tico,Xavier Cugat & His Orchestra,0.5071893030571124,0.5002915451895042,0.364585967268003,0.019475409836065573,0.6,0.3291906638375265,0.6687894423877392,0.0,0.10567901234567902,0.3646964736460651,12,0.7107011070110701,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Quadrante_Q1
